Year,Player1,Country1,Player2,Country2,Score1,Score2,
1976,Nicolae Iorgu,ROU,François Suchanecki,SUI,5,1,
1976,Győző Kulcsár,HUN,Alexander Pusch,FRG,5,1,
1976,Győző Kulcsár,HUN,Nicola Granieri,ITA,5,1,
1976,Alexander Pusch,FRG,François Suchanecki,SUI,5,1,
1976,Alexander Pusch,FRG,Nicola Granieri,ITA,5,1,
1976,Göran Flodström,SWE,François Suchanecki,SUI,5,1,
1976,John Pezza,ITA,Boris Lukomsky,URS,5,1,
1976,Hans Jacobson,SWE,Boris Lukomsky,URS,5,1,
1976,István Osztrics,HUN,Hans-Jürgen Hehn,FRG,5,1,
1976,Ralph Johnson,GBR,Juan Daniel Pirán,ARG,5,0,
1976,Alexander Pusch,FRG,Geza Tatrallyay,CAN,5,0,
1976,Herbert Lindner,AUT,Jacques Ladègaillerie,FRA,5,0,
1976,Herbert Lindner,AUT,Jerzy Janikowski,POL,5,0,
1976,Reinhold Behr,FRG,Roger Kam,HKG,5,0,
1976,Rolf Edling,SWE,Esfandihar Zarnegar,IRI,5,0,
1976,Teddy Bourne,GBR,Sarkis Assatourian,IRI,5,0,
1976,Zbigniew Matwiejew,POL,Sutipong Santitavakul,THA,5,0,
1976,Brooke Makler,USA,Denis Cunningham,HKG,5,0,
1976,Taweewat Horrapun,THA,Denis Cunningham,HKG,5,0,
1976,Paul Szabo,ROU,Matthew Chan,HKG,5,0,
1976,Jaroslav Jurka,TCH,Matthew Chan,HKG,5,0,
1976,Rolf Edling,SWE,Teddy Bourne,GBR,5,0,
1976,Rolf Edling,SWE,Herbert Lindner,AUT,5,0,
1976,Daniel Giger,SUI,Anton Pongratz,ROU,5,0,
1976,Reinhold Behr,FRG,Karl-Heinz Müller,AUT,5,0,
1976,Karl-Heinz Müller,AUT,Jeppe Normann,NOR,5,0,
1976,Jerzy Janikowski,POL,Reinhold Behr,FRG,10,9,
1976,Rolf Edling,SWE,Jaroslav Jurka,TCH,10,8,
1976,Győző Kulcsár,HUN,Nicolae Iorgu,ROU,10,8,
1976,Csaba Fenyvesi,HUN,Philippe Boisse,FRA,10,8,
1976,Csaba Fenyvesi,HUN,Philippe Boisse,FRA,10,7,
1976,Alexander Pusch,FRG,Göran Flodström,SWE,10,7,
1976,Jerzy Janikowski,POL,Hans Jacobson,SWE,10,7,
1976,Győző Kulcsár,HUN,Hans Jacobson,SWE,10,7,
1976,John Pezza,ITA,Hans-Jürgen Hehn,FRG,10,6,
1976,Hans Jacobson,SWE,Christian Kauter,SUI,10,6,
1976,István Osztrics,HUN,John Pezza,ITA,10,6,
1976,Reinhold Behr,FRG,Christian Kauter,SUI,10,6,
1976,István Osztrics,HUN,Ralph Johnson,GBR,10,5,
1976,Alexander Pusch,FRG,Győző Kulcsár,HUN,10,5,
1976,Hans-Jürgen Hehn,FRG,Ralph Johnson,GBR,10,5,
1976,Hans-Jürgen Hehn,FRG,Csaba Fenyvesi,HUN,10,5,
1976,Hans-Jürgen Hehn,FRG,John Pezza,ITA,10,4,
1976,Győző Kulcsár,HUN,Göran Flodström,SWE,10,4,
1976,Göran Flodström,SWE,Reinhold Behr,FRG,10,2,
1976,Göran Flodström,SWE,Nicolae Iorgu,ROU,10,10,
1976,Philippe Boisse,FRA,Jaroslav Jurka,TCH,10,10,
1976,Rolf Edling,SWE,Csaba Fenyvesi,HUN,10,1,
1980,Jaroslav Jurka,TCH,Aleksandr Mozhayev,URS,5,5,
1980,Neal Mallett,GBR,Angelo Mazzoni,ITA,5,5,
1980,Ernő Kolczonay,HUN,Oldřich Kubišta,TCH,5,5,
1980,Patrick Picot,FRA,Anton Pongratz,ROU,5,5,
1980,John Llewellyn,GBR,Leszek Swornowski,POL,5,5,
1980,Hans Jacobson,SWE,Greg Benko,AUS,5,5,
1980,Greg Benko,AUS,Kazem Hasan,KUW,5,5,
1980,Stefano Bellone,ITA,Anton Pongratz,ROU,5,5,
1980,Boris Lukomsky,URS,Philippe Boisse,FRA,5,5,
1980,Ioan Popa,ROU,Piotr Jabłkowski,POL,5,5,
1980,Philippe Riboud,FRA,Greg Benko,AUS,5,5,
1980,Johan Harmenberg,SWE,Ernő Kolczonay,HUN,5,5,
1980,Johan Harmenberg,SWE,Philippe Riboud,FRA,5,5,
1980,Ernő Kolczonay,HUN,Ioan Popa,ROU,5,5,
1980,Piotr Jabłkowski,POL,Peder Planting,FIN,5,4,
1980,Philippe Riboud,FRA,José Pérez,ESP,5,4,
1980,José Pérez,ESP,Peder Planting,FIN,5,4,
1980,Aleksandr Abushakhmetov,URS,Philippe Boisse,FRA,5,4,
1980,Rolf Edling,SWE,Mikko Salminen,FIN,5,4,
1980,Jaroslav Jurka,TCH,Angelo Mazzoni,ITA,5,4,
1980,Efigenio Favier,CUB,Neal Mallett,GBR,5,4,
1980,Aleksandr Mozhayev,URS,Efigenio Favier,CUB,5,4,
1980,Aleksandr Mozhayev,URS,Neal Mallett,GBR,5,4,
1980,Andrzej Lis,POL,Steven Paul,GBR,5,4,
1980,Andrzej Lis,POL,Guillermo Betancourt,CUB,5,4,
1980,Steven Paul,GBR,Guillermo Betancourt,CUB,5,4,
1980,Stefano Bellone,ITA,Ernő Kolczonay,HUN,5,4,
1980,Oldřich Kubišta,TCH,Stefano Bellone,ITA,5,4,
1980,Leszek Swornowski,POL,Patrick Picot,FRA,5,4,
1980,Greg Benko,AUS,Boris Lukomsky,URS,5,4,
1980,Marco Falcone,ITA,Hassan Hamze,LBN,5,4,
1980,Ernő Kolczonay,HUN,Hans Jacobson,SWE,5,4,
1980,Ernő Kolczonay,HUN,Anton Pongratz,ROU,5,4,
1980,Stefano Bellone,ITA,Aleksandr Mozhayev,URS,5,4,
1980,Stefano Bellone,ITA,John Llewellyn,GBR,5,4,
1980,Rolf Edling,SWE,Piotr Jabłkowski,POL,5,4,
1980,Boris Lukomsky,URS,Ioan Popa,ROU,5,4,
1980,Philippe Boisse,FRA,Ioan Popa,ROU,5,4,
1980,Efigenio Favier,CUB,Philippe Boisse,FRA,5,4,
1980,Philippe Riboud,FRA,Johan Harmenberg,SWE,5,4,
1980,Johan Harmenberg,SWE,László Pető,HUN,5,4,
1980,Johan Harmenberg,SWE,Oldřich Kubišta,TCH,5,4,
1980,László Pető,HUN,Andrzej Lis,POL,5,4,
1980,Andrzej Lis,POL,Johan Harmenberg,SWE,5,4,
1980,Greg Benko,AUS,László Pető,HUN,5,4,
1980,Greg Benko,AUS,Andrzej Lis,POL,5,4,
1980,Oldřich Kubišta,TCH,Greg Benko,AUS,5,4,
1980,Jaroslav Jurka,TCH,Patrick Picot,FRA,5,4,
1980,Aleksandr Abushakhmetov,URS,Jaroslav Jurka,TCH,5,4,
1980,Aleksandr Abushakhmetov,URS,Patrick Picot,FRA,5,4,
1980,István Osztrics,HUN,Stéphane Ganeff,BEL,5,4,
1980,Steven Paul,GBR,Aleksandr Abushakhmetov,URS,5,4,
1980,Patrick Picot,FRA,Stéphane Ganeff,BEL,5,4,
1980,Johan Harmenberg,SWE,Ioan Popa,ROU,5,4,
1980,Ioan Popa,ROU,Aleksandr Mozhayev,URS,5,4,
1980,Philippe Riboud,FRA,Piotr Jabłkowski,POL,5,3,
1980,Stéphane Ganeff,BEL,Philippe Riboud,FRA,5,3,
1980,Philippe Boisse,FRA,Rolf Edling,SWE,5,3,
1980,Philippe Boisse,FRA,Thierry Soumagne,BEL,5,3,
1980,Rolf Edling,SWE,Thierry Soumagne,BEL,5,3,
1980,Rolf Edling,SWE,Aleksandr Abushakhmetov,URS,5,3,
1980,Ioan Popa,ROU,István Osztrics,HUN,5,3,
1980,Ioan Popa,ROU,Heriberto González,CUB,5,3,
1980,Johan Harmenberg,SWE,István Osztrics,HUN,5,3,
1980,István Osztrics,HUN,Jiří Douba,TCH,5,3,
1980,Jaroslav Jurka,TCH,Efigenio Favier,CUB,5,3,
1980,Efigenio Favier,CUB,Angelo Mazzoni,ITA,5,3,
1980,Angelo Mazzoni,ITA,Aleksandr Mozhayev,URS,5,3,
1980,Andrzej Lis,POL,László Pető,HUN,5,3,
1980,Heikki Hulkkonen,FIN,Steven Paul,GBR,5,3,
1980,Oldřich Kubišta,TCH,Osama Al-Khurafi,KUW,5,3,
1980,Octavian Zidaru,ROU,Oldřich Kubišta,TCH,5,3,
1980,Patrick Picot,FRA,John Llewellyn,GBR,5,3,
1980,John Llewellyn,GBR,Anton Pongratz,ROU,5,3,
1980,Mohamed Al-Thuwani,KUW,Dany Haddad,LBN,5,3,
1980,Hans Jacobson,SWE,Aleksandr Mozhayev,URS,5,3,
1980,Hans Jacobson,SWE,Anton Pongratz,ROU,5,3,
1980,Ernő Kolczonay,HUN,Aleksandr Mozhayev,URS,5,3,
1980,Aleksandr Mozhayev,URS,Anton Pongratz,ROU,5,3,
1980,Aleksandr Mozhayev,URS,John Llewellyn,GBR,5,3,
1980,Anton Pongratz,ROU,John Llewellyn,GBR,5,3,
1980,Rolf Edling,SWE,Philippe Boisse,FRA,5,3,
1980,Rolf Edling,SWE,Efigenio Favier,CUB,5,3,
1980,Boris Lukomsky,URS,Efigenio Favier,CUB,5,3,
1980,Boris Lukomsky,URS,Piotr Jabłkowski,POL,5,3,
1980,Philippe Boisse,FRA,Piotr Jabłkowski,POL,5,3,
1980,Efigenio Favier,CUB,Piotr Jabłkowski,POL,5,3,
1980,Philippe Riboud,FRA,Andrzej Lis,POL,5,3,
1980,Aleksandr Abushakhmetov,URS,Stéphane Ganeff,BEL,5,3,
1980,István Osztrics,HUN,Patrick Picot,FRA,5,3,
1980,Steven Paul,GBR,Stéphane Ganeff,BEL,5,3,
1980,Ernő Kolczonay,HUN,Aleksandr Mozhayev,URS,5,3,
1980,Philippe Riboud,FRA,Ernő Kolczonay,HUN,5,3,
1980,Philippe Riboud,FRA,Aleksandr Mozhayev,URS,5,3,
1980,Rolf Edling,SWE,Aleksandr Mozhayev,URS,5,3,
1980,Rolf Edling,SWE,Ioan Popa,ROU,5,3,
1980,Philippe Riboud,FRA,Peder Planting,FIN,5,2,
1980,Stéphane Ganeff,BEL,José Pérez,ESP,5,2,
1980,Stéphane Ganeff,BEL,Peder Planting,FIN,5,2,
1980,Aleksandr Abushakhmetov,URS,Mikko Salminen,FIN,5,2,
1980,Ioan Popa,ROU,Johan Harmenberg,SWE,5,2,
1980,Ioan Popa,ROU,Jiří Douba,TCH,5,2,
1980,Johan Harmenberg,SWE,Jiří Douba,TCH,5,2,
1980,István Osztrics,HUN,Heriberto González,CUB,5,2,
1980,Jiří Douba,TCH,Heriberto González,CUB,5,2,
1980,Jaroslav Jurka,TCH,Neal Mallett,GBR,5,2,
1980,Andrzej Lis,POL,Heikki Hulkkonen,FIN,5,2,
1980,László Pető,HUN,Heikki Hulkkonen,FIN,5,2,
1980,László Pető,HUN,Guillermo Betancourt,CUB,5,2,
1980,Steven Paul,GBR,László Pető,HUN,5,2,
1980,Heikki Hulkkonen,FIN,Guillermo Betancourt,CUB,5,2,
1980,Patrick Picot,FRA,Dany Haddad,LBN,5,2,
1980,Leszek Swornowski,POL,Mohamed Al-Thuwani,KUW,5,2,
1980,Hans Jacobson,SWE,Boris Lukomsky,URS,5,2,
1980,Hans Jacobson,SWE,Marco Falcone,ITA,5,2,
1980,Boris Lukomsky,URS,Kazem Hasan,KUW,5,2,
1980,Marco Falcone,ITA,Kazem Hasan,KUW,5,2,
1980,Hans Jacobson,SWE,Stefano Bellone,ITA,5,2,
1980,Hans Jacobson,SWE,John Llewellyn,GBR,5,2,
1980,Ernő Kolczonay,HUN,John Llewellyn,GBR,5,2,
1980,Stefano Bellone,ITA,Ernő Kolczonay,HUN,5,2,
1980,Rolf Edling,SWE,Boris Lukomsky,URS,5,2,
1980,Rolf Edling,SWE,Ioan Popa,ROU,5,2,
1980,Philippe Riboud,FRA,László Pető,HUN,5,2,
1980,Philippe Riboud,FRA,Oldřich Kubišta,TCH,5,2,
1980,Andrzej Lis,POL,Oldřich Kubišta,TCH,5,2,
1980,Jaroslav Jurka,TCH,Steven Paul,GBR,5,2,
1980,Jaroslav Jurka,TCH,Stéphane Ganeff,BEL,5,2,
1980,Aleksandr Abushakhmetov,URS,István Osztrics,HUN,5,2,
1980,Steven Paul,GBR,Patrick Picot,FRA,5,2,
1980,Johan Harmenberg,SWE,Rolf Edling,SWE,5,2,
1980,Aleksandr Mozhayev,URS,Johan Harmenberg,SWE,5,2,
1980,Piotr Jabłkowski,POL,José Pérez,ESP,5,1,
1980,Philippe Boisse,FRA,Mikko Salminen,FIN,5,1,
1980,Aleksandr Abushakhmetov,URS,Thierry Soumagne,BEL,5,1,
1980,Johan Harmenberg,SWE,Heriberto González,CUB,5,1,
1980,Ernő Kolczonay,HUN,Octavian Zidaru,ROU,5,1,
1980,Stefano Bellone,ITA,Octavian Zidaru,ROU,5,1,
1980,Stefano Bellone,ITA,Osama Al-Khurafi,KUW,5,1,
1980,Anton Pongratz,ROU,Leszek Swornowski,POL,5,1,
1980,John Llewellyn,GBR,Dany Haddad,LBN,5,1,
1980,Leszek Swornowski,POL,Dany Haddad,LBN,5,1,
1980,Hans Jacobson,SWE,Kazem Hasan,KUW,5,1,
1980,Hans Jacobson,SWE,Hassan Hamze,LBN,5,1,
1980,Greg Benko,AUS,Marco Falcone,ITA,5,1,
1980,Greg Benko,AUS,Hassan Hamze,LBN,5,1,
1980,Boris Lukomsky,URS,Marco Falcone,ITA,5,1,
1980,Kazem Hasan,KUW,Hassan Hamze,LBN,5,1,
1980,Ioan Popa,ROU,Efigenio Favier,CUB,5,1,
1980,László Pető,HUN,Oldřich Kubišta,TCH,5,1,
1980,Jaroslav Jurka,TCH,István Osztrics,HUN,5,1,
1980,István Osztrics,HUN,Steven Paul,GBR,5,1,
1980,Ernő Kolczonay,HUN,Rolf Edling,SWE,5,1,
1980,Philippe Riboud,FRA,Ioan Popa,ROU,5,1,
1980,Piotr Jabłkowski,POL,Stéphane Ganeff,BEL,5,0,
1980,Mikko Salminen,FIN,Thierry Soumagne,BEL,5,0,
1980,Ernő Kolczonay,HUN,Osama Al-Khurafi,KUW,5,0,
1980,Octavian Zidaru,ROU,Osama Al-Khurafi,KUW,5,0,
1980,Patrick Picot,FRA,Mohamed Al-Thuwani,KUW,5,0,
1980,Anton Pongratz,ROU,Mohamed Al-Thuwani,KUW,5,0,
1980,Anton Pongratz,ROU,Dany Haddad,LBN,5,0,
1980,John Llewellyn,GBR,Mohamed Al-Thuwani,KUW,5,0,
1980,Boris Lukomsky,URS,Hassan Hamze,LBN,5,0,
1980,Johan Harmenberg,SWE,Greg Benko,AUS,5,0,
1980,Rolf Edling,SWE,Philippe Riboud,FRA,5,0,
1984,Olivier Lenglet,FRA,Greger Forslöw,SWE,5,5,
1984,Angelo Mazzoni,ITA,Zhao Zhizhong,CHN,5,5,
1984,Zhao Zhizhong,CHN,Saúl Mendoza,BOL,5,5,
1984,Jerri Bergström,SWE,Yun Nam-Jin,KOR,5,5,
1984,Daniel Giger,SUI,Yun Nam-Jin,KOR,5,5,
1984,Yun Nam-Jin,KOR,Martin Brill,NZL,5,5,
1984,Daniel Perreault,CAN,Stéphane Ganeff,BEL,5,5,
1984,Sergio Lucchetti,ARG,Thierry Soumagne,BEL,5,5,
1984,Mohamed Ahmed Abu Ali,KSA,Lee Tai-Chung,TPE,5,5,
1984,Stefano Bellone,ITA,Hannes Lembacher,AUT,5,5,
1984,David Cocker,NZL,Sandro Cuomo,ITA,5,5,
1984,Stefano Bellone,ITA,Khaled Soliman,EGY,5,5,
1984,Stefano Bellone,ITA,José Rafael Magallanes,VEN,5,5,
1984,Daniel Giger,SUI,Jerri Bergström,SWE,5,5,
1984,Daniel Giger,SUI,Kim Seong-Mun,KOR,5,5,
1984,Jerri Bergström,SWE,Kim Seong-Mun,KOR,5,5,
1984,Olivier Lenglet,FRA,Sergio Lucchetti,ARG,5,5,
1984,Angelo Mazzoni,ITA,Steven Paul,GBR,5,5,
1984,Volker Fischer,FRG,Cui Yining,CHN,5,5,
1984,Robert Marx,USA,Cui Yining,CHN,5,5,
1984,Abdel Monem Salem,EGY,Zhao Zhizhong,CHN,5,4,
1984,John Llewellyn,GBR,Elmar Borrmann,FRG,5,4,
1984,Lee Shelley,USA,John Llewellyn,GBR,5,4,
1984,Michel Dessureault,CAN,Marcelo Magnasco,ARG,5,4,
1984,Mohamed Al-Thuwani,KUW,Michel Dessureault,CAN,5,4,
1984,Michel Poffet,SUI,Lee Il-Hui,KOR,5,4,
1984,Michel Poffet,SUI,Philippe Boisse,FRA,5,4,
1984,Daniel Giger,SUI,Martin Brill,NZL,5,4,
1984,Martin Brill,NZL,Rashid Fahd Al-Rasheed,KSA,5,4,
1984,Arno Strohmeyer,AUT,José Rafael Magallanes,VEN,5,4,
1984,Jean-Marc Chouinard,CAN,Arno Strohmeyer,AUT,5,4,
1984,José Rafael Magallanes,VEN,Cui Yining,CHN,5,4,
1984,José Rafael Magallanes,VEN,Jamil Mohamed Bubashit,KSA,5,4,
1984,Jamil Mohamed Bubashit,KSA,Jean-Marc Chouinard,CAN,5,4,
1984,Ángel Fernández,ESP,Stefan Joos,BEL,5,4,
1984,Neutron Liu,HKG,Zong Xiangqing,CHN,5,4,
1984,Steven Paul,GBR,Daniel Perreault,CAN,5,4,
1984,Steven Paul,GBR,Stéphane Ganeff,BEL,5,4,
1984,Volker Fischer,FRG,Robert Marx,USA,5,4,
1984,Robert Marx,USA,Lee Tai-Chung,TPE,5,4,
1984,Sergio Lucchetti,ARG,Lee Tai-Chung,TPE,5,4,
1984,Thierry Soumagne,BEL,Lee Tai-Chung,TPE,5,4,
1984,Philippe Riboud,FRA,Bård Vonen,NOR,5,4,
1984,Bård Vonen,NOR,Osama Al-Khurafi,KUW,5,4,
1984,Hannes Lembacher,AUT,Osama Al-Khurafi,KUW,5,4,
1984,Gabriel Nigon,SUI,Kim Seong-Mun,KOR,5,4,
1984,Kazem Hasan,KUW,Sandro Cuomo,ITA,5,4,
1984,Kim Seong-Mun,KOR,David Cocker,NZL,5,4,
1984,David Cocker,NZL,John Hugo Pedersen,NOR,5,4,
1984,John Hugo Pedersen,NOR,Kim Seong-Mun,KOR,5,4,
1984,Volker Fischer,FRG,Jean-Marc Chouinard,CAN,5,4,
1984,Jean-Marc Chouinard,CAN,Murat Dizioğlu,TUR,5,4,
1984,Elmar Borrmann,FRG,Lee Shelley,USA,5,4,
1984,John Llewellyn,GBR,Michel Dessureault,CAN,5,4,
1984,Björne Väggö,SWE,Stefano Bellone,ITA,5,4,
1984,Stefano Bellone,ITA,Nils Koppang,NOR,5,4,
1984,Daniel Giger,SUI,Steven Paul,GBR,5,4,
1984,Jerri Bergström,SWE,Steven Paul,GBR,5,4,
1984,Kim Seong-Mun,KOR,Steven Paul,GBR,5,4,
1984,Tsai Shing-Hsiang,TPE,Kim Seong-Mun,KOR,5,4,
1984,Tsai Shing-Hsiang,TPE,Kazem Hasan,KUW,5,4,
1984,Michel Poffet,SUI,Daniel Perreault,CAN,5,4,
1984,Zhao Zhizhong,CHN,Stéphane Ganeff,BEL,5,4,
1984,Stéphane Ganeff,BEL,Sandro Cuomo,ITA,5,4,
1984,Alexander Pusch,FRG,Olivier Lenglet,FRA,5,4,
1984,Alexander Pusch,FRG,Yun Nam-Jin,KOR,5,4,
1984,Robert Marx,USA,Philippe Boisse,FRA,5,4,
1984,Martin Brill,NZL,Philippe Boisse,FRA,5,4,
1984,Martin Brill,NZL,Zong Xiangqing,CHN,5,4,
1984,Martin Brill,NZL,Lee Il-Hui,KOR,5,4,
1984,Zong Xiangqing,CHN,Lee Il-Hui,KOR,5,4,
1984,Lee Il-Hui,KOR,Robert Marx,USA,5,4,
1984,Lee Il-Hui,KOR,Hannes Lembacher,AUT,5,4,
1984,Philippe Riboud,FRA,Greger Forslöw,SWE,5,4,
1984,Bård Vonen,NOR,Greger Forslöw,SWE,5,4,
1984,Thierry Soumagne,BEL,Greger Forslöw,SWE,5,4,
1984,Sandro Cuomo,ITA,Elmar Borrmann,FRG,5,4,
1984,Bård Vonen,NOR,Daniel Perreault,CAN,5,4,
1984,Nils Koppang,NOR,Björne Väggö,SWE,5,4,
1984,Nils Koppang,NOR,Daniel Giger,SUI,5,4,
1984,Daniel Giger,SUI,Steven Paul,GBR,5,4,
1984,John Llewellyn,GBR,Björne Väggö,SWE,5,4,
1984,Steven Paul,GBR,John Llewellyn,GBR,5,4,
1984,Michel Poffet,SUI,Olivier Lenglet,FRA,5,4,
1984,Michel Dessureault,CAN,Alexander Pusch,FRG,5,4,
1984,Michel Dessureault,CAN,Olivier Lenglet,FRA,5,4,
1984,Michel Dessureault,CAN,Jerri Bergström,SWE,5,4,
1984,Martin Brill,NZL,Robert Marx,USA,5,4,
1984,Stefano Bellone,ITA,Volker Fischer,FRG,5,4,
1984,Stefano Bellone,ITA,Cui Yining,CHN,5,4,
1984,Robert Marx,USA,Volker Fischer,FRG,5,4,
1984,Olivier Lenglet,FRA,Ihab Aly,EGY,5,3,
1984,Murat Dizioğlu,TUR,Jonathan Stanbury,GBR,5,3,
1984,Stephen Trevor,USA,Angelo Mazzoni,ITA,5,3,
1984,Stephen Trevor,USA,Abdel Monem Salem,EGY,5,3,
1984,Angelo Mazzoni,ITA,Saúl Mendoza,BOL,5,3,
1984,Zhao Zhizhong,CHN,Stephen Trevor,USA,5,3,
1984,Elmar Borrmann,FRG,Lee Shelley,USA,5,3,
1984,Elmar Borrmann,FRG,Csaba Gaspar,ARG,5,3,
1984,John Llewellyn,GBR,Khaled Soliman,EGY,5,3,
1984,Khaled Soliman,EGY,Lee Shelley,USA,5,3,
1984,Khaled Soliman,EGY,Csaba Gaspar,ARG,5,3,
1984,Lee Shelley,USA,Csaba Gaspar,ARG,5,3,
1984,Alexander Pusch,FRG,Mohamed Al-Thuwani,KUW,5,3,
1984,Björne Väggö,SWE,Mohamed Al-Thuwani,KUW,5,3,
1984,Michel Dessureault,CAN,Alexander Pusch,FRG,5,3,
1984,Marcelo Magnasco,ARG,Mohamed Al-Thuwani,KUW,5,3,
1984,Lee Il-Hui,KOR,Gilberto Peña,PUR,5,3,
1984,Gilberto Peña,PUR,Jim Kerr,ISV,5,3,
1984,Jerri Bergström,SWE,Martin Brill,NZL,5,3,
1984,Jerri Bergström,SWE,Rashid Fahd Al-Rasheed,KSA,5,3,
1984,Nils Koppang,NOR,Zong Xiangqing,CHN,5,3,
1984,Nils Koppang,NOR,Ángel Fernández,ESP,5,3,
1984,Nils Koppang,NOR,Stefan Joos,BEL,5,3,
1984,Zong Xiangqing,CHN,Ángel Fernández,ESP,5,3,
1984,Steven Paul,GBR,Tsai Shing-Hsiang,TPE,5,3,
1984,Robert Marx,USA,Sergio Lucchetti,ARG,5,3,
1984,Robert Marx,USA,Mohamed Ahmed Abu Ali,KSA,5,3,
1984,Thierry Soumagne,BEL,Mohamed Ahmed Abu Ali,KSA,5,3,
1984,Stefano Bellone,ITA,Bård Vonen,NOR,5,3,
1984,Bård Vonen,NOR,Denis Cunningham,HKG,5,3,
1984,Hannes Lembacher,AUT,Bård Vonen,NOR,5,3,
1984,Denis Cunningham,HKG,Stefano Bellone,ITA,5,3,
1984,Denis Cunningham,HKG,Hannes Lembacher,AUT,5,3,
1984,Gabriel Nigon,SUI,Kazem Hasan,KUW,5,3,
1984,Sandro Cuomo,ITA,Kim Seong-Mun,KOR,5,3,
1984,Volker Fischer,FRG,Angelo Mazzoni,ITA,5,3,
1984,Stephen Trevor,USA,Volker Fischer,FRG,5,3,
1984,Angelo Mazzoni,ITA,Jean-Marc Chouinard,CAN,5,3,
1984,Elmar Borrmann,FRG,Gabriel Nigon,SUI,5,3,
1984,John Llewellyn,GBR,Gabriel Nigon,SUI,5,3,
1984,Björne Väggö,SWE,José Rafael Magallanes,VEN,5,3,
1984,Björne Väggö,SWE,Stefan Joos,BEL,5,3,
1984,José Rafael Magallanes,VEN,Stefan Joos,BEL,5,3,
1984,Jerri Bergström,SWE,Kazem Hasan,KUW,5,3,
1984,Steven Paul,GBR,Kazem Hasan,KUW,5,3,
1984,Michel Poffet,SUI,Zhao Zhizhong,CHN,5,3,
1984,Michel Poffet,SUI,Abdel Monem Salem,EGY,5,3,
1984,Daniel Perreault,CAN,Abdel Monem Salem,EGY,5,3,
1984,Zhao Zhizhong,CHN,Daniel Perreault,CAN,5,3,
1984,Stéphane Ganeff,BEL,Abdel Monem Salem,EGY,5,3,
1984,Olivier Lenglet,FRA,Ihab Aly,EGY,5,3,
1984,Arno Strohmeyer,AUT,Ihab Aly,EGY,5,3,
1984,Arno Strohmeyer,AUT,Sergio Lucchetti,ARG,5,3,
1984,Yun Nam-Jin,KOR,Sergio Lucchetti,ARG,5,3,
1984,Robert Marx,USA,Martin Brill,NZL,5,3,
1984,Hannes Lembacher,AUT,Martin Brill,NZL,5,3,
1984,Philippe Riboud,FRA,Cui Yining,CHN,5,3,
1984,Philippe Riboud,FRA,Ángel Fernández,ESP,5,3,
1984,Ángel Fernández,ESP,Thierry Soumagne,BEL,5,3,
1984,Sandro Cuomo,ITA,Daniel Perreault,CAN,5,3,
1984,Philippe Riboud,FRA,Bård Vonen,NOR,5,3,
1984,Elmar Borrmann,FRG,Philippe Riboud,FRA,5,3,
1984,Elmar Borrmann,FRG,Daniel Perreault,CAN,5,3,
1984,Stephen Trevor,USA,Elmar Borrmann,FRG,5,3,
1984,Stephen Trevor,USA,Bård Vonen,NOR,5,3,
1984,Daniel Perreault,CAN,Stephen Trevor,USA,5,3,
1984,Michel Poffet,SUI,Ihab Aly,EGY,5,3,
1984,Alexander Pusch,FRG,Michel Poffet,SUI,5,3,
1984,Olivier Lenglet,FRA,Alexander Pusch,FRG,5,3,
1984,Philippe Boisse,FRA,Martin Brill,NZL,5,3,
1984,Philippe Boisse,FRA,Robert Marx,USA,5,3,
1984,Stefano Bellone,ITA,Robert Marx,USA,5,3,
1984,Volker Fischer,FRG,Martin Brill,NZL,5,3,
1984,Olivier Lenglet,FRA,Murat Dizioğlu,TUR,5,2,
1984,Olivier Lenglet,FRA,Jonathan Stanbury,GBR,5,2,
1984,Greger Forslöw,SWE,Ihab Aly,EGY,5,2,
1984,Greger Forslöw,SWE,Jonathan Stanbury,GBR,5,2,
1984,Murat Dizioğlu,TUR,Greger Forslöw,SWE,5,2,
1984,Stephen Trevor,USA,Saúl Mendoza,BOL,5,2,
1984,Elmar Borrmann,FRG,Khaled Soliman,EGY,5,2,
1984,Alexander Pusch,FRG,Björne Väggö,SWE,5,2,
1984,Björne Väggö,SWE,Michel Dessureault,CAN,5,2,
1984,Michel Poffet,SUI,Gilberto Peña,PUR,5,2,
1984,Lee Il-Hui,KOR,Jim Kerr,ISV,5,2,
1984,Jerri Bergström,SWE,Daniel Giger,SUI,5,2,
1984,Daniel Giger,SUI,Rashid Fahd Al-Rasheed,KSA,5,2,
1984,Cui Yining,CHN,Arno Strohmeyer,AUT,5,2,
1984,Cui Yining,CHN,Jamil Mohamed Bubashit,KSA,5,2,
1984,Jean-Marc Chouinard,CAN,José Rafael Magallanes,VEN,5,2,
1984,Daniel Perreault,CAN,Tsai Shing-Hsiang,TPE,5,2,
1984,Stéphane Ganeff,BEL,Tsai Shing-Hsiang,TPE,5,2,
1984,Stéphane Ganeff,BEL,Terence Lam,HKG,5,2,
1984,Volker Fischer,FRG,Thierry Soumagne,BEL,5,2,
1984,Sergio Lucchetti,ARG,Mohamed Ahmed Abu Ali,KSA,5,2,
